DATE,tempmin,feelslikemin,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeedmax,sealevelpressure,cloudcover,visibility,severerisk,weather_code
2006-09-02,55.9,55.9,53.4,80.2,0.749,54.17,0,0,33.3,16.8,1022.9,93.9,8.9,,rain
2006-09-03,57.7,57.7,56.2,85.2,0.25,29.17,0,0,,13.7,1016.6,99.2,9.4,,rain
2006-09-04,57.1,57.1,55.7,80.6,0,0,0,0,,14.9,1018.2,93.1,9.9,,cloudy
2006-09-05,57.7,57.7,56.8,82.9,0,0,0,0,,5.5,1018.1,97.6,9.8,,cloudy
2006-09-06,57.8,57.8,58.6,83.9,0.019,4.17,0,0,,11,1015.9,88.9,8.1,,rain
2006-09-07,57.5,57.5,58.5,79.6,0,0,0,0,,8,1018.7,67.6,9,,partly-cloudy-day
2006-09-08,55,55,57.9,75,0,0,0,0,,13.8,1017.2,29.5,8.5,,partly-cloudy-day
2006-09-09,56.9,56.9,57.5,80.6,0.001,4.17,0,0,,14.8,1017.2,80.3,8.4,,rain
2006-09-10,48.7,48.7,46.2,68.6,0,0,0,0,,10.2,1024.5,71.5,9.9,,partly-cloudy-day
2006-09-11,43.1,39.5,44,70.3,0,0,0,0,,12.4,1028.2,43.9,9.9,,partly-cloudy-day
2006-09-12,46.3,42.7,46.9,68.3,0,0,0,0,,13.5,1023.7,69.7,9.9,,partly-cloudy-day
2006-09-13,53,53,54.2,85.9,0.87,70.83,0,0,,12.6,1014.9,99.9,7.7,,rain
2006-09-14,59,59,59.2,87.2,0.228,33.33,0,0,,10.1,1014.1,99.9,7.9,,rain
2006-09-15,61,61,61,87.5,0,0,0,0,,7,1019.1,91,7.6,,cloudy
2006-09-16,58.9,58.9,59.7,85.3,0,0,0,0,,7.9,1021.3,88.5,7.2,,partly-cloudy-day
2006-09-17,52.9,52.9,57.8,79,0,0,0,0,,9,1015.3,35,9.4,,partly-cloudy-day
2006-09-18,59,59,58.5,68.4,0,0,0,0,,18.1,1009.4,53.7,9,,partly-cloudy-day
2006-09-19,57.7,57.7,57.8,76.1,0.066,20.83,0,0,,15.7,1006.3,89.4,8.8,,rain
2006-09-20,50.1,50.1,48.7,76.8,0.061,16.67,0,0,,19.4,1007.9,91.1,9.5,,rain
2006-09-21,44.8,41.1,44.4,73.4,0.06,8.33,0,0,,15.7,1017.4,64.8,9.9,,rain
2006-09-22,41.1,37.3,45.5,71,0,0,0,0,,14.6,1019.5,71.3,9.9,,partly-cloudy-day
2006-09-23,56.9,56.9,59.3,81.6,0.464,20.83,0,0,,13.6,1009,98.8,9.1,,rain
2006-09-24,60.9,60.9,57.6,71.7,0.181,37.5,0,0,42.5,25.9,1002.2,91.3,9.6,,rain
2006-09-25,50,49.5,46.5,71,0.043,16.67,0,0,,14.9,1009.5,92.6,9.7,,rain
2006-09-26,47.9,45.9,46.6,74,0.073,12.5,0,0,36.9,15.7,1014.7,52.7,9.8,,rain
2006-09-27,44.9,40.1,46.8,67.3,0,0,0,0,,17.1,1012.8,42.9,9.8,,partly-cloudy-day
2006-09-28,52.1,52.1,51.8,74.5,0.856,45.83,0,0,30,20.3,1007,80.2,8.4,,rain
2006-09-29,46,42.5,43.2,75.1,0.099,12.5,0,0,30,21.6,1010.3,82.4,9.7,,rain
2006-09-30,38.9,35.5,40.9,73,0.013,8.33,0,0,,14.6,1017.7,66.4,9.9,,rain
2006-10-01,52.9,52.9,49.8,75.9,0.016,16.67,0,0,,14.7,1014.8,88.2,9.9,,rain
2006-10-02,47.8,44.2,47.8,77.8,0,0,0,0,,12.5,1020.8,39.1,9.9,,partly-cloudy-day
2006-10-03,47.2,44.4,53.7,89.7,0.054,16.67,0,0,,8.9,1020,65.5,8.3,,rain
2006-10-04,52,52,56.1,87.2,0.217,33.33,0,0,31.1,18.1,1016.1,95.7,7.1,,rain
2006-10-05,42.2,37.2,38.1,67,0,0,0,0,,15,1024.6,73.9,9.9,,partly-cloudy-day
2006-10-06,37.1,33,38.3,74.5,0,0,0,0,,8.9,1030.6,61,9.9,,partly-cloudy-day
2006-10-07,33.2,28.9,36.6,70.1,0,0,0,0,,6.8,1030.7,12.3,9.9,,clear-day
2006-10-08,36,33.3,41.3,68.7,0,0,0,0,,4.7,1025.9,19,9.9,,clear-day
2006-10-09,46.2,46.2,48.7,71.4,0,0,0,0,,11.3,1020.4,48.4,9.9,,partly-cloudy-day
2006-10-10,48.7,48.1,47.6,75.4,0,0,0,0,,9,1017.9,71.3,8.8,,partly-cloudy-day
2006-10-11,51.2,51.2,49.8,75.7,0.001,4.17,0,0,30,19.4,1008.7,98.4,9.9,,rain
2006-10-12,34.9,29.1,44.8,74.8,0.185,12.5,0,0,32.2,16.3,1000.5,89.9,9.9,,rain
2006-10-13,29.9,25.1,24.7,57,0,0,0,0,,19.5,1007.9,45.2,9.9,,partly-cloudy-day
2006-10-14,39.8,34.1,29.1,55,0.03,25,0,0,41.4,18.4,1007.9,78.6,9.9,,rain
2006-10-15,37.1,31.8,30.7,62,0.001,4.17,0,0,,17,1016.3,70.1,9.9,,rain
2006-10-16,32,25.7,32.4,63.2,0,0,0,0,,11,1023.3,52.7,9.9,,partly-cloudy-day
2006-10-17,43.3,38.1,45.4,82.8,0.702,58.33,0,0,38,17.9,1014,87.7,8.5,,rain
2006-10-18,52.8,52.8,51.2,84.2,0.121,12.5,0,0,30,22.3,1010.2,99.1,9.4,,rain
2006-10-19,50,45.7,51.9,82.5,1.222,37.5,0,0,30,12.5,1007.5,99,8.3,,rain
2006-10-20,38,29,42.4,93.8,1.034,75,0,0,32.2,20.6,1004.6,100,8.3,,rain
2006-10-21,39.9,33.9,34.7,69.5,0,0,0,0,30,14.7,1014.8,86.8,9.9,,partly-cloudy-day
2006-10-22,43,37,39.8,78.9,0.054,37.5,0,0,,11.3,1010.7,96.5,9.6,,rain
2006-10-23,38,29.3,34.3,69.8,0.107,45.83,0,0,32.2,20.4,1005.8,99.6,9.7,,rain
2006-10-24,37.9,29,35.7,84.8,0.279,70.83,0,0,,15.8,1007.2,97.1,9.3,,rain
2006-10-25,41,34.4,35.2,73.5,0.063,29.17,0,0,,21.6,1014.7,97.1,9.8,,rain
2006-10-26,37.1,32.9,31.7,73.3,0.041,12.5,0,0,,13.6,1021.6,92.6,9.7,,rain
2006-10-27,31.9,28.6,33.4,72.1,0.145,12.5,0,0,,13.5,1017.7,84.8,9.6,,rain
2006-10-28,42,33.3,41.5,88.5,1.471,79.17,0,0,33.3,20.5,990.7,99.6,8.5,,rain
2006-10-29,39.7,28.6,28.2,56.8,0.026,33.33,0,0,50.4,34,997.6,99.4,9.9,,rain
2006-10-30,38.8,30.1,28.8,53.7,0,0,0,0,,17.2,1014.5,29,9.9,,partly-cloudy-day
2006-10-31,36.2,32.2,42.2,68.1,0.024,8.33,0,0,,13.7,1010.8,71.4,9.9,,rain
2006-11-01,39.8,34.4,35.9,68.4,0,0,0,0,,12.6,1016.4,74.7,9.9,,partly-cloudy-day
2006-11-02,33.1,23.1,27,62.7,0.001,4.17,0,0,30,16,1017.2,81.3,9.4,,rain
2006-11-03,32,21.7,25.5,68.6,0.014,41.67,0,0,,17.8,1024.4,81.4,9.4,,rain
2006-11-04,30.7,22.3,23.3,58.4,0.002,8.33,0,0,,14.6,1031.3,80.5,9.9,,rain
2006-11-05,34.8,29.8,28.6,61.1,0,0,0,0,,10.2,1031,97.1,9.5,,cloudy
2006-11-06,38,33.6,29,47.6,0,0,0,0,,8.1,1027,48.8,9.9,,partly-cloudy-day
2006-11-07,43.9,40.4,34.1,55.8,0.082,16.67,0,0,,13.7,1020.1,96.8,9.6,,rain
2006-11-08,47,42.2,48.4,91.2,0.057,20.83,0,0,,10.3,1007.1,99.9,6.9,,rain
2006-11-09,51,51,48.2,77.9,0,0,0,0,30,19.5,1002.6,85.6,7,,partly-cloudy-day
2006-11-10,37.3,31.3,36.9,72.2,0,0,0,0,,13.9,1014.9,66.7,9.9,,partly-cloudy-day
2006-11-11,39,32.6,44.6,84,0.722,50,0,0,,16.1,1010.3,86.1,7.3,,rain
2006-11-12,37.1,30.4,36.1,90.6,0.139,25,0,0,,11.5,1021.1,100,9.5,,rain
2006-11-13,38.9,36.6,40.7,89,0.045,16.67,0,0,,6.6,1019.1,100,8.3,,rain
2006-11-14,43.9,41,44.2,92.9,0.518,58.33,0,0,,12.6,1011.4,100,4.9,,rain
2006-11-15,43.9,42.4,43.9,88.5,0.075,12.5,0,0,,8.1,1014.4,99.8,6.8,,rain
2006-11-16,52.1,52.1,54,87.7,0.59,41.67,0,0,43.6,19.6,1002.9,89.1,8.5,,rain
2006-11-17,41.1,32.9,42.2,76.3,0.066,20.83,0,0,33.3,23.9,1005.8,93.8,9.8,,rain
2006-11-18,38.8,32.8,36.4,86.2,0.047,41.67,0,0,,11.3,1016.4,100,8.6,,rain
2006-11-19,33.2,27.8,33.1,86.4,0.023,8.33,0,0,,9,1015.9,100,9.4,,rain
2006-11-20,32.1,25,28.1,79.8,0.043,16.67,0,0,,10.1,1021.9,99.6,8.4,,rain
2006-11-21,26.9,19.5,26.4,74.2,0,0,0,0,,11.1,1032.9,70.7,9.9,,partly-cloudy-day
2006-11-22,24.1,19.8,24.6,75,0,0,0,0,,6.8,1030.9,31.3,9.1,,partly-cloudy-day
2006-11-23,24.3,19.4,23.5,68.8,0,0,0,0,,11,1025.5,44.2,9.9,,partly-cloudy-day
2006-11-24,30.6,25.8,30.6,76.8,0,0,0,0,,9.1,1025.3,24.4,8.6,,partly-cloudy-day
2006-11-25,27,19.6,27.7,66.1,0,0,0,0,,9.1,1025.1,48.3,9,,partly-cloudy-day
2006-11-26,30.2,26.5,34.8,76.1,0,0,0,0,,5.8,1024.4,64.2,9.9,,partly-cloudy-day
2006-11-27,37.2,34.7,40.6,76,0,0,0,0,,5.8,1023.9,89.8,9.5,,partly-cloudy-day
2006-11-28,44.1,39.1,44.1,80.5,0,0,0,0,,9.2,1024.7,92.4,8.1,,cloudy
2006-11-29,44.1,40.7,46.2,69.8,0,0,0,0,,13.7,1022.9,92.2,9.3,,cloudy
2006-11-30,47.7,42.4,51.6,73.8,0.192,16.67,0,0,,19.4,1015.4,96.7,9.1,,rain
2006-12-01,42,34.2,41.9,86.8,1.306,70.83,0,0,49.3,33.9,1005.1,96.3,7.8,,rain
2006-12-02,35.7,23.8,23.5,57.8,0.002,4.17,0,0,54,30.4,1019.8,99.5,9.2,,rain
2006-12-03,29.9,23.8,22.9,59.2,0,0,0,0,,15.9,1025.6,89.4,9.4,,partly-cloudy-day
2006-12-04,20.2,11.9,20.1,76.6,0.026,16.67,0,0,,19.8,1020.6,80,7.2,,snow
2006-12-05,24.1,13.6,17.3,67.9,0.005,16.67,0,0.1,,14.8,1022.2,66,8.7,,rain
2006-12-06,24.8,16,18.4,49.9,0,0,0,0,36.9,19,1016.9,95.3,9.9,,cloudy
2006-12-07,16.9,4.1,23.4,73,0.075,41.67,0.2,0.1,32.2,20.5,1014.8,97.4,6.4,,snow
2006-12-08,11,-5,12.2,76.1,0.108,20.83,0.1,0.2,35.6,19.4,1023.4,93.4,4.6,,snow
2006-12-09,26.7,15.4,17.5,56.9,0,0,0,0.1,,15.8,1023.4,82.7,9.9,,partly-cloudy-day
2006-12-10,30.1,24.1,21,53.8,0,0,0,0.1,,12.8,1023.1,51.9,9.9,,partly-cloudy-day
2006-12-11,29.2,29.2,32.9,82.8,0.031,12.5,0,0,,13.7,1030,91.3,7.8,,rain
2006-12-12,37,31,36.2,80.7,0,0,0,0,34.4,17.1,1031.2,92,6.4,,cloudy
2006-12-13,39.7,37,40.2,73,0.034,12.5,0,0,33.3,23.5,1018.2,87.9,9.8,,rain
2006-12-14,38,34.5,36,62.8,0,0,0,0,,13.7,1012.1,64.3,9.5,,partly-cloudy-day
2006-12-15,42.1,34.9,35.9,57.5,0.002,8.33,0,0,30,19.3,1004.7,78.8,9.9,,rain
2006-12-16,32.2,25.8,30.6,72.1,0,0,0,0,31.1,20.6,1017.8,86.4,9.9,,partly-cloudy-day
2006-12-17,31,23,39.5,75.2,0.065,16.67,0,0,,14.7,1015.9,89.1,7.7,,rain
2006-12-18,38,30.6,34.4,71.5,0,0,0,0,,16,1020.4,96.2,9.1,,cloudy
2006-12-19,33.3,24.8,25.2,66.7,0.011,4.17,0,0,,17.9,1025.6,97.7,9,,rain
2006-12-20,29,21.6,23.9,60.4,0,0,0,0,,13.8,1026.1,53.8,9.9,,partly-cloudy-day
2006-12-21,30.7,26.1,24.7,53.6,0,0,0,0,,15.9,1025.3,79.6,9.9,,partly-cloudy-day
2006-12-22,29.9,24.9,32,90.2,0.732,54.17,0,0,30,13.9,1023.6,93.7,6.6,,rain
2006-12-23,43,35.7,39.9,81.3,0.178,29.17,0,0,31.1,17.1,1009.3,98.6,8.9,,rain
2006-12-24,34.9,28.4,31.9,71,0.02,8.33,0,0,34.4,21.6,1016.9,65.3,9.7,,rain
2006-12-25,28.2,24.2,29.3,78.5,0.85,25,0,0,,12.8,1018.1,77.6,9,,rain
2006-12-26,35.8,26.9,34.6,92.7,0.159,54.17,0,0,,13.8,999.7,100,7.4,,rain
2006-12-27,29.8,21.5,27.5,85,0.066,29.17,0,0,,17.7,1012.3,99.2,6.3,,rain
2006-12-28,30.1,24.2,29.8,76.1,0,0,0,0,,14.5,1026.4,87.6,9.9,,partly-cloudy-day
2006-12-29,28,21.1,20.4,64.9,0,0,0,0,,8.9,1037.1,77.8,9.6,,partly-cloudy-day
2006-12-30,29,19.5,24.5,75.8,0.081,12.5,0,0,,12.6,1030.7,99.5,8.8,,rain
2006-12-31,28.9,23.8,28.5,78.4,0.019,4.17,0,0,31.1,15.9,1027,93.6,8.6,,rain
2007-01-01,39.7,33.5,39.3,77.3,0.121,25,0,0,34.4,16,1009.9,86.6,9.9,,rain
2007-01-02,30.8,24.6,27.7,69.3,0,0,0,0,39.1,27.5,1021.2,65.4,9.9,,partly-cloudy-day
2007-01-03,26.1,21.3,23.1,55.2,0,0,0,0,,14.8,1022.3,46,9.9,,partly-cloudy-day
2007-01-04,29.4,24.4,28.2,52.2,0.033,8.33,0,0,,12.7,1016.7,74.8,9.8,,rain
2007-01-05,47.1,45.8,47.9,77.5,1.08,37.5,0,0,,17.8,1008.5,99.9,8.2,,rain
2007-01-06,42.9,34.6,46.1,79.6,0.371,37.5,0,0,42.5,29.6,1005.4,97.4,8.5,,rain
2007-01-07,37,29.3,29.2,63.6,0.177,12.5,0,0,30,19.2,1022,96.9,9.6,,rain
2007-01-08,33.1,22.1,33.7,76,0.47,29.17,0,0,43.5,24.1,1002.6,95,9.2,,rain
2007-01-09,29.8,19.7,23.1,68,0.024,29.17,0.2,0,34.4,22.6,1007.2,88.6,8.3,,snow
2007-01-10,23.2,8.2,19.5,79.7,0.143,41.67,0.1,0.2,35.6,25,1020.7,96.1,3.7,,snow
2007-01-11,17.8,9.6,17,63.5,0.024,12.5,0,0.2,32.2,17.2,1028.9,87.8,8.9,,rain
2007-01-12,34.1,26.7,32.8,69.5,0.056,16.67,0,0.1,,12.8,1022.1,99.9,9.5,,rain
2007-01-13,28,20.4,32.7,86.3,0.275,37.5,0,0,,14.6,1023.6,100,8.8,,rain
2007-01-14,28.1,20.6,25.5,85.7,0.139,25,0,0,,8.9,1025.3,99.6,8.5,,snow
2007-01-15,24.1,15.3,28.5,90.7,0.624,50,0,0,,11.3,1012.8,100,5.7,,rain
2007-01-16,14,-1.5,13.5,78.2,0.022,8.33,0,0.1,34.4,19.5,1021,99.1,4.9,,snow
2007-01-17,1.1,-13.4,3,73.3,0,0,0,0.1,31.1,12.6,1037.7,69.2,8.6,,partly-cloudy-day
2007-01-18,14,4.3,13.6,58.3,0,0,0,0.1,,13.9,1027.1,75.2,9.9,,partly-cloudy-day
2007-01-19,26,12,25.1,80.4,0.107,45.83,0.2,0.1,35.6,25.7,1009.7,99.5,5,,snow
2007-01-20,10.3,-1.7,11.7,73.2,0.022,8.33,0.1,0.2,40.3,23.8,1018.8,89,4.3,,snow
2007-01-21,-2.1,-7.6,0.8,64.5,0,0,0,0.2,,13.6,1027.1,67.8,9.7,,partly-cloudy-day
2007-01-22,15.2,3.6,13.1,78.2,0.085,16.67,0,0.2,,12.6,1012.9,99.2,6.2,,snow
2007-01-23,12.2,10.8,19.3,78.3,0.042,16.67,0,0.1,,19.1,1010.4,98.6,6.6,,rain
2007-01-24,16.6,10.8,17.8,71.4,0.012,8.33,0,0.1,,21.5,1014.3,96.3,7.3,,snow
2007-01-25,3,-12.1,0.9,68.6,0.024,12.5,0,0.1,,15.7,1014.5,84.8,6.8,,snow
2007-01-26,-3.7,-13.2,-3.7,69.6,0.063,25,0,0.1,,17.1,1015.7,66.9,7.2,,snow
2007-01-27,6.2,-6.7,10.8,82.7,0.09,33.33,0,0.1,,10.4,1005.3,100,5.9,,snow
2007-01-28,14,3,15.2,79.2,0.011,4.17,0,0.1,,10.2,1006,93.5,7.9,,snow
2007-01-29,8.2,1.6,8,75.8,0.134,54.17,0.2,0.2,31.1,9.3,1012.3,93.8,6.1,,snow
2007-01-30,7.8,4.1,11.9,83.1,0.041,12.5,0.1,0.3,,11.1,1012.4,93.9,5.5,,snow
2007-01-31,14.2,7,12.6,70.7,0.075,25,0,0.3,,29.5,1014.6,89,5.5,,snow
2007-02-01,20,8.5,10.5,54.7,0,0,0.1,0.3,,12.5,1012.5,93.5,9.4,,cloudy
2007-02-02,24.1,11,23.1,79.3,0.184,33.33,0,0.3,31.1,23,1004.3,98.9,5.5,,rain
2007-02-03,12.8,-2.3,3.3,52.5,0,0,0,0.3,36.9,23.9,1009.8,59,9.3,,partly-cloudy-day
2007-02-04,5.1,-16.9,-1.9,60,0,0,0,0.2,33.3,23.9,1015.4,63.1,9.4,,partly-cloudy-day
2007-02-05,5,-18.6,-0.6,66.3,0.022,41.67,0,0.2,45,31.3,1017.1,91.7,4.1,,snow
2007-02-06,7.8,-8.6,1.6,63.5,0,0,0,0.3,38,27.2,1019,72,6.3,,partly-cloudy-day
2007-02-07,7.8,-10.1,2.5,63.5,0.024,16.67,0,0.3,42.5,29.6,1013.1,77.8,6.7,,snow
2007-02-08,15.1,-3.9,9.4,70.3,0.024,12.5,0.2,0.3,38,28.3,1010.8,89.3,5.7,,snow
2007-02-09,14,-4.7,12.4,77.5,0.076,29.17,0.1,0.5,40.2,25,1013.4,98.7,2.9,,snow
2007-02-10,17.8,2.6,11.7,67.8,0.001,4.17,0,0.5,34.4,22.6,1015.6,92,8.2,,snow
2007-02-11,16.9,2.9,7.8,56.2,0,0,0,0.4,32.2,20.5,1020.2,90.8,9.3,,cloudy
2007-02-12,13.8,0.8,14.4,70.9,0.015,12.5,0,0.4,,15.7,1023,87.8,7.7,,snow
2007-02-13,-0.3,-12,-7.8,55.3,0.118,16.67,0.2,0.4,,9,1029.4,87.7,8.3,,snow
2007-02-14,6.3,-11.9,4.3,80.6,0.909,83.33,0.2,0.6,32.2,18.2,1010,100,0.7,,snow
2007-02-15,6.2,-13,4.1,77.1,0.145,45.83,0.2,0.8,46.1,24.1,1009.5,92.9,1.6,,snow
2007-02-16,12.9,-1.9,10.3,74.8,0.191,41.67,0.1,0.9,39.1,26.2,1007,79.6,4.1,,snow
2007-02-17,1.6,-6.3,6.5,63.4,0,0,0,0.9,,11.2,1007.6,79.1,9.2,,partly-cloudy-day
2007-02-18,10.2,-4.3,13.1,75.8,0.091,37.5,0,0.8,35.6,21.6,1007.6,97,4.2,,snow
2007-02-19,-7,-12,-4,58.4,0.022,8.33,0.1,0.8,31.1,15.9,1017.1,59.1,9,,snow
2007-02-20,19.2,8.4,24.5,62.3,0.068,8.33,0,0.8,,12.7,1004.5,93.8,8.6,,rain
2007-02-21,24.9,20.7,22.9,69.5,0,0,0,0.6,,9.1,1011.9,60.1,9.6,,partly-cloudy-day
2007-02-22,20.1,13.3,24.8,82.9,0.221,37.5,0,0.5,31.1,20.4,1004.2,84.4,6.6,,rain
2007-02-23,16.1,-0.8,10.3,66.4,0.022,8.33,0,0.5,38,22.7,1017.4,82.8,7.8,,snow
2007-02-24,11.9,-2.1,10.6,72.6,0,0,0,0.5,30,18.3,1024.8,95.7,8.5,,cloudy
2007-02-25,7.9,1.8,13.6,71.9,0.142,12.5,0,0.4,,9.2,1019.1,70.9,9,,snow
2007-02-26,26.9,16.7,23.7,83.4,0.176,41.67,0,0.5,,12.6,1008.6,97.1,5.8,,snow
2007-02-27,25.6,18.8,24.2,83.8,0.023,8.33,0.1,0.6,,7.7,1014,99.4,7.1,,snow
2007-02-28,14.2,13.7,16.6,70.1,0,0,0,0.5,,11.3,1020.5,47.8,7.7,,partly-cloudy-day
2007-03-01,10.1,1.4,9.6,59.2,0.031,4.17,0,0.5,,19.4,1018.8,73.3,9.6,,rain
2007-03-02,29.1,16.8,30.7,89.1,1.249,58.33,0,0.4,33.3,22.8,998.9,82.1,6.9,,rain
2007-03-03,25.3,18.1,24.2,69.2,0.019,4.17,0,0.4,36.9,22.5,1002.4,88.6,8.7,,rain
2007-03-04,26,11.5,20,71,0.013,8.33,0,0.4,34.4,24.1,1006.5,95,7.1,,snow
2007-03-05,12.7,-4.6,16.4,73.5,0.026,16.67,0,0.4,47.1,32.1,1008.8,97.6,3.9,,snow
2007-03-06,-0.2,-21.5,-4.9,65.8,0.011,4.17,0,0.4,35.7,20.8,1029.9,87.2,4.6,,snow
2007-03-07,1.2,-6.3,0.7,62.8,0.011,4.17,0.2,0.5,,12.7,1025.4,82.7,8,,snow
2007-03-08,-0.1,-7.9,3.2,66.4,0.044,16.67,0.1,0.6,,18.5,1026,69.1,6.3,,snow
2007-03-09,-3,-15.2,-4,49,0,0,0,0.6,,10.4,1028.7,63.7,9.8,,partly-cloudy-day
2007-03-10,19.4,10.5,24.5,71.4,0.103,25,0,0.5,,11.1,1017.9,83.6,7.5,,rain
2007-03-11,28,22.4,26.3,71.3,0,0,0,0.4,50.6,17,1025,76.9,8.7,,partly-cloudy-day
2007-03-12,19.2,12.3,18.7,58.6,0,0,0,0.3,,8.1,1024.3,65.9,9.9,,partly-cloudy-day
2007-03-13,37.2,32.6,28.8,47.7,0,0,0,0.3,,9.3,1015.8,90.3,9.9,,cloudy
2007-03-14,51.8,51.8,45.3,70.6,0.328,25,0,0.2,31.1,15.8,1010,87.4,8.8,,rain
2007-03-15,25,14.8,29.4,77.1,0.36,45.83,0,0.1,,15,1019.3,96,7.5,,rain
2007-03-16,19.9,11.6,11.7,59.8,0.158,20.83,0.2,0.1,,11.2,1024.5,91.7,7.7,,snow
2007-03-17,17.8,5.2,16,79.9,0.082,25,0.1,0.2,33.3,18.3,1010.4,100,3.9,,snow
2007-03-18,21.9,9.8,12.2,56.6,0.064,25,0,0.2,41.3,26.1,1014.7,69.4,7.7,,snow
2007-03-19,19.8,12.6,19.9,67.7,0.019,4.17,0,0.1,,18.3,1019.9,71,9,,rain
2007-03-20,19.7,9,17.4,63.7,0.011,4.17,0,0.1,39.1,26.3,1029.1,55.4,9.5,,rain
2007-03-21,11,2.3,12.7,54.9,0.011,4.17,0,0,,14.8,1034.9,51.8,9.9,,rain
2007-03-22,39.8,34.9,38.4,63.8,0.105,25,0,0,41.4,24.7,1016.6,93.5,9.3,,rain
2007-03-23,32.1,30.1,27.1,58.4,0,0,0,0,,11.3,1022,47.8,9.9,,partly-cloudy-day
2007-03-24,29,22,29.6,78.2,0.322,25,0,0,32.2,13.7,1023.9,70.5,8.3,,rain
2007-03-25,33.1,27,33.6,88.3,0,0,0,0,31.1,12.6,1030.5,81.2,6.7,,partly-cloudy-day
2007-03-26,36,29.1,41.1,85.6,1.151,70.83,0,0,31.1,13.9,1019.8,92.2,7,,rain
2007-03-27,44.8,44.2,47.2,92.5,0.013,8.33,0,0,,9.1,1017.6,99.2,4.7,,rain
2007-03-28,32,26.4,27,59.8,0.011,4.17,0,0,,15,1029.3,52,9.2,,rain
2007-03-29,26.9,20.2,13.7,42,0,0,0,0,,13.7,1035.4,6.7,9.9,,clear-day
2007-03-30,25.8,23,20.5,53.9,0,0,0,0,,12.4,1028.8,49.6,9.9,,partly-cloudy-day
2007-03-31,26.9,23,17.2,48.3,0,0,0,0,,7,1025.2,49.7,9.9,,partly-cloudy-day
2007-04-01,34.3,28.3,29.5,62.9,0.484,29.17,0,0,,13.8,1018.6,87.2,8.6,,rain
2007-04-02,39,32.3,40.1,77.3,0.033,12.5,0,0,31.1,20.7,1011.7,70.9,8.8,,rain
2007-04-03,37,33.4,36.6,65.2,0,0,0,0,,14.5,1017.3,82,9.9,,partly-cloudy-day
2007-04-04,37,27.8,37,76.9,0.499,50,0,0,39.1,18.2,1006.4,85.9,8.3,,rain
2007-04-05,24,9.3,20,68.9,0.039,33.33,0,0,38,20.8,1006.4,98.6,7.5,,rain
2007-04-06,23.1,8.9,16.6,67.9,0,0,0,0,34.4,24.8,1007.5,98.8,7.1,,cloudy
2007-04-07,20.8,11.3,15.3,62.8,0.011,4.17,0,0,31.1,17.9,1006.2,75,9.2,,rain
2007-04-08,23.1,11.2,21.3,74.3,0.014,16.67,0,0,,20.5,1009.8,99.2,6.9,,rain
2007-04-09,28.9,18,22.3,68,0.011,4.17,0,0,31.1,21.5,1015.9,96.7,8.1,,rain
2007-04-10,28.2,19.3,20.1,61.6,0.011,4.17,0,0,,15.8,1018.4,79.3,9.3,,rain
2007-04-11,24,19.9,21,53.9,0,0,0,0,,17,1019,60.1,9.8,,partly-cloudy-day
2007-04-12,37,27.6,36.6,85.8,0.347,66.67,0,0,32.2,18.3,1007.1,99.9,8.7,,rain
2007-04-13,35.8,24.9,32.8,82.6,0.08,20.83,0,0,32.2,21.7,1011,100,9,,rain
2007-04-14,34.9,25,26.8,62.9,0,0,0,0,,16.1,1016.7,96.5,9.9,,cloudy
2007-04-15,33.2,23.6,33.1,93.4,0.617,83.33,0,0.1,,13.5,1006.3,100,5.8,,rain
2007-04-16,32.1,20.9,32.9,94.7,0.822,79.17,0,0.1,33.3,21.1,989.8,100,5,,rain
2007-04-17,33.2,23.5,32.3,86.3,0.11,16.67,0,0,,17.1,1005.5,100,8.8,,rain
2007-04-18,33.2,28.8,34.7,71.2,0,0,0,0,,10.4,1011.4,83.5,9.9,,partly-cloudy-day
2007-04-19,34.9,34.9,33.8,59.4,0,0,0,0,,14.9,1015.4,39.8,9.8,,partly-cloudy-day
2007-04-20,35.9,33.2,27.7,43.2,0,0,0,0,,13.8,1020.9,12.7,9.9,,clear-day
2007-04-21,37.8,37.8,29.1,42.3,0,0,0,0,,10.1,1022.2,53.5,9.9,,partly-cloudy-day
2007-04-22,41.9,40.1,30.4,36.9,0,0,0,0,,10.1,1020.9,30.5,9.9,,partly-cloudy-day
2007-04-23,45,43.7,42.7,50.3,0.391,8.33,0,0,58.3,23.7,1012.9,64.7,9.7,,rain
2007-04-24,44.8,38.1,32.2,52.3,0.006,4.17,0,0,34.4,23.6,1017.2,74.6,9.9,,rain
2007-04-25,35.9,35.9,35.4,73.5,0.214,29.17,0,0,,8.9,1019.3,68.1,8.7,,rain
2007-04-26,34,30.4,38.7,72.7,0.011,4.17,0,0,,15.8,1018.7,83.8,7,,rain
2007-04-27,51.2,51.2,49.3,75.7,0.365,41.67,0,0,,16.9,1008.7,97.3,9.2,,rain
2007-04-28,47.9,45.8,46.6,81.8,0.091,37.5,0,0,,13.3,1008.5,100,9.1,,rain
2007-04-29,46,41.3,44.1,73.4,0.059,20.83,0,0,,14.1,1010.3,79.8,8.3,,rain
2007-04-30,49.8,46.6,39.4,55,0.066,8.33,0,0,36.9,24.1,1009.8,68.9,9.9,,rain
2007-05-01,40.8,37,34.3,56.6,0.018,4.17,0,0,,8.9,1015.4,81.6,9.9,,rain
